LZ,time,user_name,response
"@国航小秘书 帮帮忙
",01-11,沙漠之珠5948353809,找到没
 ,2017-09-07,得不到的沐嗳,有可能是你拿错了别人的箱子
 ,2017-09-06,MaRongxue,帮帮芸姐
 ,2017-09-06,青春美少女777,通过报警查这个人的信息应该可以很快联系上啊，找到了么？
 ,2017-09-06,老家201503,拿到你的箱子，肯定要留做纪念
 ,2017-09-06,M曹梦_,们
 ,2017-09-06,付老七呀,@刘芸 这个名字显得很秃
 ,2017-09-06,小辉辉吖GH,找到没啊
 ,2017-09-06,陶yuchen,嘿嘿，我是不会还给你的，
 ,2017-09-06,秦岚,请大家帮帮忙，箱子被拿错了，@国航小秘书\/\/@刘芸:@国航小秘书 帮帮忙
 ,2017-09-06,刘芸,纽约时装周工作的箱子丢了，这位白皓诚同学我们互相拿错箱子了，你在哪 @国航小秘书 
 ,2017-09-06,刘春,谁拿了我妹的箱子？\/\/@刘芸:@国航小秘书 帮帮忙
 ,2017-09-06,Alice是只鸽子,其实  本来你不发微博告诉大家那个箱子是你的  然后你通过机场联系另一方  这样拿回来比较靠谱  但是  现在全国人民都知道是你的箱子了  但凡另一方有点猎奇心理  你的箱子真的就很难拿回来了...
 ,2017-09-06,依轩呐,姐这种是要打电话问机场
 ,2017-09-06,爱情那么难难难,剧情一般拿错箱子，就是遇见爱情，你的第二春又来了
 ,2017-09-06,扑叽Q,如果是个年轻男人，你可能就找不回来了
 ,2017-09-06,海豚的信笺,打电话，要不怎么办呀
 ,2017-09-06,零六26,回复@刘春:你妹的，你妹可真多。
 ,2017-09-06,suyin范,拿错的同学真幸福！因为可以遇见刘同学！希望快点找回来！刘小姐急急急..
 ,2017-09-06,扑叽Q,回复@Rtian就是日天:在一个晚上，我的母亲问我，今天怎～么不开心
 ,2017-09-06,Jerk-404,回复@RaggieLee:摩擦摩擦 似魔鬼得我步伐 哈哈哈哈
 ,2017-09-06,扑叽Q,回复@一一得依:也是老司机
 ,2017-09-06,一直王贱贱,回复@国航小秘书:你问问时装周能不能等
 ,2017-09-06,是刘咏吗,见不到你本人我不给
 ,2017-09-06,国防勤务,@邱雯在美国
 ,2017-09-06,甜甜的巧克力qf,遇明星了要这位同学
 ,2017-09-06,叫什么来着着,回复@国航小秘书:最后一句话听着想吐
 ,2017-09-06,霞语年华,回复@中二少女Alice:对啊，要是对方经济条件一般，如果对方的箱子里就是普通的几件衣服！突然发现自己拿了明星的箱子，会不会敲诈一笔，或者直接打开看，看有没有值钱贵重的东西啊？这可说不准
 ,2017-09-06,想哈冰阔洛,回复@RaggieLee:应该吧……
 ,2017-09-06,隔壁老汪W,@swoonge
 ,2017-09-06,扑叽Q,回复@一一得依:那你能想到我这话意思了吧
 ,2017-09-06,万云峰WAN,我们的箱子啊，时装周要用的全部行头都在里面，你在哪里～
 ,2017-09-06,想哈冰阔洛,回复@RaggieLee:我也真的只是好奇和震惊
 ,2017-09-06,心若向阳0614,""","
 ,2017-09-06,460-兵子,你可以发动电视台找呀
 ,2017-09-06,扑叽Q,回复@一一得依:我是现在男人的角度分析的
 ,2017-09-06,刘芸,纽约时装周工作的箱子丢了，这位白皓诚同学我们互相拿错箱子了，你在哪 @国航小秘书 
 ,2017-09-06,手机用户1989356067,把箱子的整体图片拍一个啊。要是我拿错了了的话，我也得看看你拿的箱子是不是我的啊。没有图片我怎么知道谁的。我又不记得那些编号
 ,2017-09-06,猫鬼七七,哈哈哈哈，傻了吧
 ,2017-09-06,我是米拉55,""","
 ,2017-09-06,Wuli栗子然,回复@秦岚:这位是正主啊 捞一下你 岚姐 祝箱子快点找到
 ,2017-09-06,叫我白菜妹,我也不还
 ,2017-09-06,想哈冰阔洛,回复@RaggieLee:不是危言耸听吧
 ,2017-09-06,秦岚,请大家帮帮忙，箱子被拿错了，@国航小秘书\/\/@刘芸:@国航小秘书 帮帮忙
 ,2017-09-06,波卜BoPhut,回机场打电话，跑来发微博
 ,2017-09-06,国航小秘书,您好，了解到您的情况后，我们已与机场行李查询部门取得联系。工作人员反映您的情况已经记录在案，工作人员正在积极的为您联系拿错行李的旅客。还请您耐心等待。
 ,2017-09-06,李热水,箱子换签名照
 ,2017-09-06,刘芸粉丝后援团,@国航小秘书 @国航小秘书 @国航小秘书 帮帮忙\/\/@刘芸:@国航小秘书 帮帮忙
 ,2017-09-06,Super婷吖_JAY,还没拿到吗
@国航小秘书 国航定个婴儿票真是醉了，电话坐席让发孩子身份信息邮件，邮件发过去后再打电话，坐席说没有收到邮件，我换邮箱再发一次，坐席又说要出生证明，我都上户口了要啥出生证？墨迹半天又说打不开邮件，赶紧又换一个坐席，折腾半天，将近20多分钟才办好，这效率，奇葩了@北京人不知道的北京事儿 北京·宣武门,2017-08-29,国航小秘书,您好，很抱歉给您带来不佳的感受，国航也会不断完善各方面的服务，给您带来不便，还请谅解。
一年时间飞了5万公里，@中国国际航空 送了个小礼物，挺不错的。@国航小秘书 升级会员等级好难！ ,2017-08-26,国航小秘书,您好，感谢您对国航的认可，还希望您能一如既往的支持国航。
#苯说安全# 朋友们说我好久没有折腾航空公司了，可是@中国国际航空  你们也太不争气了！就这都能坏成这样！@国航小秘书 成都·成都双流国际机场 ,2017-08-25,国航小秘书,回复@大苯小奔:您好，非常抱歉给您带来不佳的乘机感受。
 ,2017-08-25,大苯小奔,回复@国航小秘书:这哪是服务问题？这是最基本的检修问题！
 ,2017-08-25,国航小秘书,您好，很抱歉给您带来不佳的感受，国航也会不断完善各方面的服务，给您带来不便，还请谅解。
@国航小秘书   快乐班组的服务非常好，整体环境算国内上等，服务态度很好，是一次很愉快的旅行，美中不足的就是如果在非餐时间有一点简餐就好了。 大连·大連周水子机场贵宾厅 ,2017-08-25,国航小秘书,您好，感谢您对国航的支持与认可，还希望您能一如既往的支持国航，我们会不断完善各方面的服务，以便为旅客提供更好的出行体验。
"以后不要做国航，也是无语，起飞延误之后，到达机场还要等一个小时都没能下飞机





@国航小秘书 @国航华南基地 ",2017-08-25,新生的小强樱,回复@哈喽我是屎屎妈:是啊起飞延误我就不说了，重点是落地后等了一个小时才能下飞机，摆渡车还不够
 ,2017-08-25,树大好乘风凉,有这么差吗？我以前坐的春秋航空感觉都比你说的体验要好多了，你这是飞哪里啊延误这么严重？
 ,2017-08-25,国航小秘书,您好，很抱歉给您带来的不佳感受，航班延误取消是全体工作人员也不愿看到的。由于航班延误取消给您带来的不便，小秘书向您致以深深的歉意。
所搭乘的航班还没起飞，收到@中国国际航空 微信号推送的落地提醒，还以为误机了。睡醒睁眼第一件事，太刺激了@国航小秘书 ,2017-08-21,国航小秘书,您好，能否方便将您的客票号码以私信的形式发给我们，小秘书协助您核实一下航班情况。
"国航你这是闹着玩呢吧，飞机延误就算了，登机口由221改至224，刚到224又改回221，遛我们玩呢


@国航小秘书 ",2017-08-19,国航小秘书,您好，很抱歉给您带来不佳的体验，如果您已经在机场候机，还请以机场工作人员提供的信息为准。给您带来不便，还请谅解。
"国航上面的小面包吃出来这么大一个石头

@国航小秘书 三河·高楼镇 ",2017-08-15,国航小秘书,您好，非常抱歉给您带来不佳的乘机感受，如您在客舱内遇到相关问题，可以和机组工作人员进行协商咨询，给您带来不便还请您谅解。
@国航小秘书 本来是前天的航班去银川，无奈长时间延误，只能改到今晚。9:00钟的航班，8:40分登机口还没有一个工作人员，8:50分踏进机舱，问陆姓乘务长，9:00能走么？回答很干脆，天气原因走不了。糊弄客人也稍微用一下脑子好么？ ,2017-11-29,帅的惊动了中央,我是一个发明爱好者，正在寻找伯乐天使投资，可否给个机会聊聊，一起用发明创新改变世界。
 ,2017-08-13,国航小秘书,回复@郭烜_用心感悟:您好，很抱歉给您带来的不佳感受，我们会不断完善我们的服务质量，还请您消消气。
 ,2017-08-13,郭烜_用心感悟,回复@国航小秘书:我不是吐槽晚点，是投诉陆姓乘务长
 ,2017-08-13,国航小秘书,您好，小秘书为您查询到8月13日的CA1217目前无最新动态，航班延误是我们每个工作人员不愿意看到的，相信在符合飞行安全的条件下，会尽快安排起飞，给您带来的不便深表抱歉，还请您谅解。
昨天北京雷暴，CA4107被延误了六个小时，没赶上后面飞美国的飞机。托运的行李现在都还没找到。还有六个小时改签的飞机也要起飞了，我应该怎么办？@中国国际航空  @国航小秘书 ,2017-08-13,国航小秘书,您好，如果您在机场已经联系了行查部门的工作人员并做了记录或相关备案，建议您可以在国航官网网页链接查询，或拨打95583按1键再按6键，进入不正常行李查询部门了解当前行李查找进度。
"CA165 8.13凌晨1:05 请问这趟航班准点吗


好多航班都取消了 心里piapia的@国航小秘书 北京·新科祥园 ",2017-08-12,李小贝你不懂,回复@国航小秘书:谢谢你
 ,2017-08-12,国航小秘书,您好，小秘书帮您查询到8.13日CA165航班目前系统显示起飞时间：2017-8-13 01:05
"史上最垃圾的航空公司，没有之一


@国航小秘书  @中国国际航空  ，航空公司没负责，也没人管，全家人流落在北京。 福州·仓山万达 ",2017-08-13,爱看笑话的贝勒爷,回复@国航小秘书:他就是个sb
 ,2017-08-12,小贱贱咯,我今天回福州也被耽误了，坐高铁，也快到了
 ,2017-08-12,国航小秘书,回复@虎纠林大叔:在航班延误或是取消的情况下，您可以联系您的出票地咨询全额退票相关事宜。
 ,2017-08-12,虎纠林Sir,回复@国航小秘书:全额退款
 ,2017-08-12,国航小秘书,您好，很抱歉给您带来的不佳感受，航班延误取消是全体工作人员也不愿看到的。您可以选择操作免费客票改期或者是办理航班取消全额退款。给您带来的不便再次向您致歉。
CA991延误四个小时了，群众一直在理论，现在还晕了一个，急救员已经来了。一直在给领导打电话的那个座机是个道具，连线都没有……姥姥本来心脏都不好，现在有些难受了……diss国航@国航小秘书 @中国国际航空 北京·首都机场T3航站楼 ,2017-08-12,洛赋水,回复@白太太是我陈太太也是我:给啥时飞的消息没了啊？？心疼你
 ,2017-08-12,啵唧长得俊,回复@国航小秘书:谢谢回复，但是真的好久，而且登了机还不知道啥时候飞……哎
 ,2017-08-12,啵唧长得俊,回复@洛赋水:别买国航了……
 ,2017-08-12,洛赋水,我这次也坐国航走……哎延误最熬人了
 ,2017-08-12,国航小秘书,您好，航班延误取消是我们每个工作人员不愿意看到的，如果您在机上遇到任何问题，建议您及时联系机上工作人员，相信在符合飞行安全的条件下，会尽快安排起飞，给您带来的不便深表抱歉，还请您谅解。
打电话投诉，告知飞机已经飞走，而我们这些乘客还在地面等着，比我们晚的国际航班都已经起飞，好不容易说可以登机了，上了十几个人就暂停了，一拨人在摆渡车里，一大波人等着不让上摆渡车，此处忽略改过好几次登机口，请问国航，能给个说法吗？@国航小秘书 @国航北京 ,2017-08-12,国航小秘书,您好，还请您私信提供下票号为您查询下哦
为什么摆渡车不来，不能下飞机？为什么大家很疲惫，不能放点音乐？航班可以晚点，但我们的服务不应该晚点@国航小秘书 北京·首都机场T3航站楼 ,2017-08-12,国航小秘书,您好，很抱歉给您来不愉快的感受非常抱歉，我们会不断完善各方面的服务，以便为旅客提供更好的出行体验。给您带来不便小秘书再次致以深深歉意。
@国航小秘书  下午乘坐国航航班回成都，遗失了一台iPad mini在飞机上(百分百确定是遗失在飞机上)，请问能否帮忙寻找一下，谢谢！ ,2017-08-11,国航小秘书,回复@市民甲也:您好，倘若是机上工作人员捡到，都会按照要求统一交到目的地机场的失物招领部门的。是否会出现上交延迟的情况，小秘书这边不是很清楚。很抱歉未能帮到您。
 ,2017-08-11,市民甲也,回复@国航小秘书:谢谢回复！机场失物招领说遗失物都是交到公司，也打了国航的失物招领处，说没有。打电话时距离下飞机已经三个多小时了。我们清楚地记得是遗失在毯子下面，不知是空乘还是清洁人员收拾毯子，但一定会捡到。请问如果捡到存在延迟上交的情况么？谢谢
 ,2017-08-11,国航小秘书,您好，很抱歉给您带来不佳的感受，如果您在飞机上遗失了贵重物品，倘若是机上工作人员捡到，都会按照要求统一交到目的地机场的失物招领部门，以便旅客认领。建议您尽快联系目的地机场的失物招领部门进行核实，希望可以帮到您。
截止到现在 我在国航休息室 吃了一碗鸡蛋西红柿面 一把花生 三块蛋糕 两个凉菜 鱼香肉丝 我等着一会儿再泡碗康师傅 再来几个面包 现在在喝铁观音@首都机场 @国航小秘书 首都机场T3国航国内两舱休息室 ,2017-08-11,国航小秘书,您好，很抱歉给您带来的不佳感受，相信在符合安全飞行标准的情况下，机场工作人员也会尽快安排，给您带来不便，再次向您致歉。
"北京首都机场的国航都这服务


到点航班却没见到飞机！一个工作人员没见到，电话死活打不进去什么情况都无处了解国航你真的坑人
@中国国际航空  @国航小秘书  @北京发布  @平安北京 ",2017-08-11,国航小秘书,回复@世界太暗怎么办:您好，您的心情我们能够理解，航班延误是全体工作人员也不愿看到的，我们也会不断提升各方面的服务质量，给旅客带来更好的出行体验。耽误您的出行，我们再次表示深深的歉意。相信在保障旅客乘机安全的前提下，机场工作人员也会尽快安排，给您出行带来不便，再次向您致歉。
 ,2017-08-11,世界太暗怎么办,到目前为止还是什么情况都没告知就干等@国航小秘书  @中国国际航空
 ,2017-08-11,国航小秘书,回复@世界太暗怎么办:您好，很抱歉给您带来的不佳感受，目前系统未更新今天的CA1821航班的最新进展，还请您耐心等待，相信在符合安全飞行标准的情况下，机场工作人员也会尽快安排，给您带来不便，再次向您致歉。
 ,2017-08-11,世界太暗怎么办,回复@国航小秘书:9998756534342\/1118
 ,2017-08-11,国航小秘书,您好，很抱歉给您带来不便。如您方便还请您以私信的方式提供下999开头客票号，小秘书为您查询下。
刚下飞机发现东西丢飞机上了，打电话给失物招领，等来的结果却是没找到，我想问，你们把我的杯子弄哪里去了@中国国际航空 @国航小秘书 ,2017-08-11,诺字半边若billon,应该能找到啊，我上次春秋航空忘了我的手机，等我到问询台的时候，春秋航空工作人员说帮我找找，还是找到了的。
 ,2017-08-11,爱看笑话的贝勒爷,你快看看你男人掉了没有
 ,2017-08-11,国航小秘书,您好，十分抱歉，如您抵达目的地机场发现有物品丢失，小秘书建议您尽快联系目的地机场的行李查询部门进行备案，并留下联系方式，查询到行李信息后，机场工作人员会与您联系；如需了解行李查询进展，您可以致电国航95583-1-6不正常行李部门咨询，如果您已经备案还请您耐心等待，不便之处，还请您谅解！
"连着两天凌晨起床，人都要散架了。昨天4点起床，赶6:30飞机，等了12个小时，延误到17点起飞。飞了4个小时，雷雨无法降落，又飞1.5小时迫降，降落后等了1小时安排住宿，24点住进的酒店，不到5点又起床。问赔付，说“无法起飞是因为管制，无法降落是因为天气”。@国航小秘书 非常好非常完美的两天
。",2017-08-10,不心冰,回复@国航小秘书:提升你妹啊，今天更换了航班，又被通知延误一个小时。恶心么。搁你自己已经延误了26个小时，你能心平气和么。
 ,2017-08-10,老社aleLe,居然有留言
 ,2017-08-10,国航小秘书,您好，您的心情我们能够理解，航班延误是全体工作人员也不愿看到的，我们也会不断提升各方面的服务质量，给旅客带来更好的出行体验。耽误您的出行，我们再次表示深深的歉意。
"@中国国际航空  @国航小秘书  你们的服务质量就不说了，反正我也没啥期待。不过4点就取消的航班，7点才通知是图个啥？而且，“待定原因”是个什么原因？因为还没编好所以先待定？


 ",2017-08-09,国航小秘书,您好，非常抱歉给您带不便，查询CA1309航班由于天气原因导致航班取消，给您带来的不便，小秘书向您致以深深的歉意。
为什么去往成都的航班不能免费退票，本来就因为行程问题不能愉快的玩耍很不开心了，能不能学学其它航空公司，有点觉悟！！！@国航小秘书 ,2017-08-09,国航小秘书,回复@漫埗陽茪下:您好，请问您是通过哪里购买的客票？可以将证件号码私信给我们，我们为您核实一下客票信息。
 ,2017-08-09,漫埗陽茪下,回复@国航小秘书:一定要客票号吗？身份证号行不行？
 ,2017-08-09,国航小秘书,您好，能否方便将您的客票号码以私信的形式发给我们，小秘书协助您核实一下客票情况。
"米兰北京11个小时3个小时的正常候机整整8个小时的延误，蓬头垢面来吃酒，我真的表示很无力啊


吐槽国航一万年@国航小秘书 ",2017-08-08,国航小秘书,您好，还请您消消气，您的心情我们非常能理解，航班延误我们全体工作人员也不愿意看到，给您带来不愉快的乘机感受，小秘书给您深深的致歉，还请您谅解。
@国航小秘书 国航，问候你们全家！航班取消，不通知，不出现地面服务人员，不处理已经托运行李，有的孩子哇哇大哭……马勒戈壁的 北京·首都机场T3航站楼 ,2017-08-09,小晴小晴小晴,电话都没有客服接的
 ,2017-08-08,大大大大大_白兔,我们回不去你们出不去
 ,2017-08-08,oscarhepburn,又是国航
 ,2017-08-08,国航小秘书,您好，请您私信提供下999开头的客票号码，以便小秘书帮您查询。
"继碰上南航取消之后，现在tm国航@国航小秘书 CA8275也取消了
而且前序航班正常，天气正常，能告诉我原因吗
 天津·火车站 ",2017-08-08,司考通过的学霸,回复@瑭瑭已经是一条咸鱼了:......
 ,2017-08-08,瑭瑭超可爱,回复@本科毕业的学霸:因为这个表情在我看来很挑衅！如果不回他我就觉得自己仿佛弱了一截！
 ,2017-08-08,司考通过的学霸,回复@瑭瑭已经是一条咸鱼了:你为什么还要回国航小秘书友好亲密互动吗
 ,2017-08-08,瑭瑭超可爱,回复@本科毕业的学霸:666可能怕你引起舆论攻势
 ,2017-08-08,瑭瑭超可爱,回复@国航小秘书:
 ,2017-08-08,国航小秘书,回复@瑭瑭已经是一条咸鱼了:
 ,2017-08-08,司考通过的学霸,回复@瑭瑭已经是一条咸鱼了:微博上它们回的好快的亲测有效
 ,2017-08-08,司考通过的学霸,回复@是的我已年满十八岁:？这也是我的错吗
 ,2017-08-08,司考通过的学霸,回复@既要追求_也要随缘:真的吗为什么我不知道有台风这件事情
 ,2017-08-08,瑭瑭超可爱,回复@国航小秘书:妈呀居然真的会回！
想趁国航出的这个事儿吐个槽。不管怎么样，回应一下你们的服务态度和服务质量。#国航#  永远占线的客服电话如同摆设，由此造成的改签或退票损失你们能负责么？要不增加客服人员，要不把所有机票开通自助改签。现在连投诉电话都不想打，就怕上来又是半小时打不通@中国国际航空 @国航小秘书 ,2017-08-07,伞MOMO,回复@国航小秘书:说句抱歉这么低成本的话谁不会，然而并没有解决实际问题啊
 ,2017-08-07,国航小秘书,您好，已私信您。
自从航空公司有了天气原因这个免死金牌，就可以随意取消航班是不是！带着三岁小娃赶了两天飞机，两天取消，两次熬着等了几小时，希望落空！航空公司没有任何责任！我们只能劳民伤财灰溜溜回家！有种你关门啊！别卖票啊！看看帝都今天晴空万里，把你说的雷区贴出来！@国航小秘书 @中国国际航空公司 @中央气象台,2017-08-07,过气小才女,回复@国航小秘书:已私信，希望以上的留言别是系统自动回复！
 ,2017-08-07,国航小秘书,您好，非常抱歉给您带来不便，烦请您私信提供一下客票号码，小秘书为您查询一下。
怪不晓得新闻里那么多人要揍航空公司的人。我今早飞，因为国航愚蠢和不合格的工作人员魏娜，她没有将我的行李拴牌就进了行李安检通道，而导致我现在行李遗失无法跟我抵达目的地。@国航小秘书 。如果可以我也想揍这个女人。真生气。她们出错后皮厚满不在乎还推卸责任。根本不解决问题。她们说你投诉去。 ,2017-08-03,张小藤蔓-,回复@国航小秘书:请这位不专业而且皮厚的工作人员魏娜下岗行吗？
 ,2017-08-03,国航小秘书,您好，很抱歉给您带来不佳的感受，还请您消消气，如果您抵达目的地后发现行李未到，建议您首先联系目的地机场的行李查询部门进行备案，并留下您的联系方式，以便有行李进展后机场工作人员及时与您取得联系。如果您对机场工作人员服务不满，可通过官网中的旅客意见反馈栏进行反馈。
"@国航小秘书 @国航华南基地 你们就是这么让乘客等了6个小时也没个回复是吗？不告诉是否能起飞，北京的飞机都没起飞你还让这些人在等...你们真的是国航吗，侯机场里还有带着孩子的家长，老人，外国人，你们真是给中国航空长脸了。
打客服电话一问三不知，机场联系不上航空公司，你们的管理流程太差了，刚刚软件显示取消航班，现在安排大巴还要五十分钟到...我们第一个来，礼貌地送走了所有其他航班的乘客，因为我们乘坐的是一个管理混乱的航空公司的飞机。 景德镇·景德镇机场",2017-08-03,寒寒寒寒寒寒o,来江西考察嘛
 ,2017-08-03,国航小秘书,回复@匹诺曹A:您好，十分抱歉给您带来的不便，对于航班取消的后续住宿问题，需要您及时与地面服务部门进行协商。不便之处，还请您谅解。
 ,2017-08-03,匹诺曹A,回复@国航小秘书:我已经连夜改乘火车，你们对此次取消航班没有及时安排住宿，有什么说法吗？
 ,2017-08-03,小雨love,你知足吧，没遇到东航无故取消一点说法也没有的，气炸了，咱也算大客户吧，不管，你就等着吧@东方航空
 ,2017-08-03,国航小秘书,您好，还请您消消气，您的心情我们非常能理解，航班取消我们全体工作人员也不愿意看到，给您带来不愉快的乘机感受，小秘书给您深深的致歉，还请您谅解。
@中国国际航空  @国航小秘书  @中国民航网-新闻中心  现在是北京时间8月3日0：30，景德镇回北京的CA1888已经晚点将近4小时，而且从北京飞来的前置航班CA1887还没有起飞，明显超长时间晚点，为什么还不取消航班安排住所，一群人在机场等着是什么意思？国航就是这个服务？电话打不通，国航就是这么世界一流的！？在你们心中是否还有一丝关系你们的客户？@人民日报  @钛媒体  @交通北京,2017-08-03,国航小秘书,回复@_aiplayer:您好，很抱歉给您带来的不便，还请您谅解。
 ,2017-08-03,_aiplayer,回复@国航小秘书:消息发的也太晚了，明明很早就能预见到
 ,2017-08-03,国航小秘书,回复@_aiplayer:您好，小秘书帮您查询到8月2日的CA1888航班已经取消。
 ,2017-08-03,_aiplayer,回复@国航小秘书:你们国航也没人啊，机场工作人员又不管
 ,2017-08-03,国航小秘书,回复@_aiplayer:您好，很抱歉，小秘书无法帮您协调，建议您咨询下机场地面工作人员。
 ,2017-08-03,_aiplayer,回复@国航小秘书:你能协调管这个的人吗？发个取消航班怎么这么难？天气原因我能接受，不能接受是凌晨1点了还不发消息，导致一群人滞留机场不敢走
 ,2017-08-03,国航小秘书,回复@_aiplayer:您好，很抱歉，目前小秘书没有最新消息，给您带来的不便深表抱歉。
 ,2017-08-03,_aiplayer,回复@国航小秘书:那就不能够取消航班吗？明早飞，我们先去休息，一群人无意义的等待有什么意义？
 ,2017-08-03,国航小秘书,回复@_aiplayer:您好，因为航班原因导致电话拥堵，您的心情我们非常能理解，航班延误我们全体工作人员也不愿意看到，给您带来不愉快的乘机感受，小秘书给您深深的致歉，还请您谅解。
 ,2017-08-03,_aiplayer,回复@国航小秘书:你们的客服电话也打不通
已经在飞机上坐了三个小时了！！！到底还飞不飞！！！不飞就尽早说清楚！@国航小秘书  香港飞北京 CA112 香港特区·香港国际机场 ,2017-08-02,国航小秘书,您好，很抱歉，目前系统还未更新今天的CA112航班最新的航班进展，如果您在机场候机，还请以机场工作人员提供的信息为准，相信在符合飞行安全的前提下，机场工作人员也会尽快安排，给您带来不便，还请谅解。
@国航小秘书  这个点都没飞 都没飞  8点的飞机呀 能不能走心一点啊啊啊  还会员呢 屁都没有NND  我就想睡觉啊啊啊 广州·广州白云国际机场 ,2017-07-31,我要扮演个绅士,建议国航下次最好还是买一下延误险吧，延误情况这么高感觉还不如春秋航空的准点率高了，不买个延误险怎么行？
 ,2017-07-31,柠檬就是十七,@中国国际航空  停机坪遛了10多分钟是什么鬼
 ,2017-07-30,国航小秘书,您好，对于航班延误给您带来的不便，小秘书向您致以深深的歉意。烦请您将999开头的票号以私信的形式发送给我们，小秘书为您查看一下。
求求你们@国航小秘书 学一学@四川航空 把饭做得好吃点 ,2017-07-30,改了名字好上天,回复@兔兔又笑了:我觉得ok
 ,2017-07-30,兔兔又笑了,回复@猪金2333:我觉得不行
 ,2017-07-30,改了名字好上天,阿欣比我想象中严格
 ,2017-07-29,国航小秘书,您好，我们会不断提高完善我们的服务，给旅客带来更好的出行体验。
"我今天在机场候机室躺了整整一天，我真的不敢相信我居然等了八个小时
厉害了我自己 @国航小秘书 从早上十点等到晚上六点，最后得知能上飞机的时候我都佩服自己的毅力，而国航你到底陪不赔钱


 查看图片",2017-07-29,国航小秘书,您好，对于航班延误给您带来的不便，小秘书向您致以深深的歉意。烦请您将999开头的票号以私信的形式发送给我们，小秘书为您查看一下。
CA1436起飞晚2个半小时，到达二十分钟没有转场巴士！国航的管理和服务？@国航小秘书 @中国国际航空 北京·首都机场T3航站楼 ,2017-07-28,国航小秘书,您好，小秘书帮您查询到此航班因天气条件低于机场最低飞行标准，导致延误，还请您谅解。
"延误到崩溃了真的……杭州和北京是怎么了


@国航小秘书 杭州·杭州萧山国际机场 ",2017-07-28,周化肥,我是化肥，不是说21:30飞机嘛，怎么？又拖了？
 ,2017-07-28,暴力鱼鱼鱼,回复@我要扮演个绅士:现在国航也不靠谱了，没时间的延误还频繁换登机口…也是醉了
 ,2017-07-28,我要扮演个绅士,航空管制了吧没办法~我们上次也是遇到空管定的国航安排在最后一班才起飞的，春秋航空都飞的比我们要早，足足在机场滞留了六个多小时，只能理解啦
 ,2017-07-28,鲜说的羊,机场怀孕了…所以航路被管制了
 ,2017-07-27,国航小秘书,您好，请您私信提供下999开头的客票号码，以便小秘书帮您查询。
"与国航空姐一起用床单帮助哺乳妈妈遮挡
@国航小秘书 四点半起飞的飞机，延误到现在8:54……上下飞机三次，蒸桑拿，这酸爽 ",2017-07-29,国航小秘书,回复@嘉楽smile:您好，很抱歉给您带来的不佳感受，小秘书为您查询7月26日CA154航班，因天气原因造成空管或机场保障能力下降，导致流量控制，航班延误我们全体工作人员也不愿意看到，给您带来不愉快的乘机感受，小秘书给您深深的致歉，还请您谅解。
 ,2017-07-29,嘉楽smile,回复@国航小秘书:9995650997179\/1
 ,2017-07-26,国航小秘书,您好，对于航班延误给您带来的不便，小秘书向您致以深深的歉意。烦请您将999开头的票号以私信的形式发送给我们，小秘书为您查看一下。
"@国航小秘书 你们飞机上有蚊子吗 ？ 我实在被我家蚊子欺负的不行了  请你一定关好门窗别让蚊子进来好吗  你答应我  我现在就出发  爱你
 ",2017-07-27,贪玩蓝月_,我觉的不行，我觉得还OK拉
 ,2017-07-24,杨泽恩_993,我的女神是个神经病
 ,2017-07-24,杨泽恩_993,""","
 ,2017-07-24,杨泽恩_993,哈哈哈哈哈哈哈
 ,2017-07-24,雅安商盟,""","
 ,2017-07-24,周子琰部落,这个蚊子是要逆天了啊
 ,2017-07-24,市民小颜,回复@国航小秘书:哈哈哈哈，萌萌哒
 ,2017-07-24,forrrrry,夏天有你这样的朋友真幸福
 ,2017-07-24,土豆娃一挖一麻袋,问问，这蚊子你买票了吗？自己带翅膀别蹭飞机
 ,2017-07-24,最后一枚布丁_R,#周子琰#   韩寒会画画哈哈哈哈哈   笑死我了  小姐姐怎么这么可爱呢
 ,2017-07-24,孙天天天天天宇,上哪儿找你家那么专一的蚊子 只咬你一个
 ,2017-07-24,国航小秘书,您好，我们会不断提高完善我们的服务，给旅客带来更好的出行体验。
 ,2017-07-24,杨泽恩_993,我的女神是个神经病
 ,2017-07-24,雅安商盟,""","
@中国国际航空  @凤凰知音  @国航小秘书  现在国航晚点个4、5个小说根本不叫事啊！什么都不说，就是晚点呗。17:30 的飞机，22:00了还没飞。 香港特区·香港国际机场 ,2017-07-24,国航小秘书,回复@三十三天天重天:您好，小秘书帮您查询7月23日的CA110航班系统未显示该航班延误原因，航班延误我们全体工作人员也不愿意看到，给您带来不愉快的乘机感受，小秘书给您深深的致歉，还请您谅解。
 ,2017-07-24,三十三天天重天,回复@国航小秘书:9994498605012，晚点5个小时抵达北京
 ,2017-07-23,国航小秘书,您好，您方便私信一下您的999开头的客票号码么？小秘书帮您查询下。
 ,2017-07-23,三十三天天重天,4、5个小时
相比较国航，深航真心素质高了不知多少@深圳航空 @国航小秘书 @中国国际航空 在机场等待2个半小时后，终于得到解决还坐不坐国航，真的要深思了 ,2017-07-23,深圳航空,感谢您的支持与理解
 ,2017-07-23,国航小秘书,"您好，很抱歉给您带来的不佳感受,小秘书向您致以深深的歉意。"
