LZ,time,user_name,response
 ,2017-02-16,流离J,#胡歌# 机长歌的大长腿求挂！
 ,2017-02-16,泽诒,""","
 ,2017-02-16,但为君故1717,#胡歌# 机长胡
 ,2017-02-16,天晴风来欲雨,憋撩了 椒生已寂寞如雪
 ,2017-02-16,霁--记得你是要努力的人,我胡真的帅爆了！颜值身材气质个个都是极品啊，苏到炸裂！
 ,2017-02-16,涵情莫默,么么哒#胡歌#
 ,2017-02-16,Daiiiiii_,Captain Hu
 ,2017-02-16,歌华远远1帝王椒,胡机长 我爱你
 ,2017-02-16,手机用户6908,""","
 ,2017-02-16,今天早睡不熬夜,#胡歌# 期待金鸡之年胡机长与东航的约会
 ,2017-02-16,我是胡歌老婆,怎么制服诱惑是不是搞事情 要晕倒了 #胡歌#
 ,2017-02-16,被风带过_HG,#胡歌#帅机长
 ,2017-02-16,风过群山hg,#胡歌#  这样是机长太吸引人了
 ,2017-02-16,_Iridescent____,回复@Bornfree_14:肤浅
 ,2017-02-16,恬静爱一只喵,回复@东方航空:好
 ,2017-02-16,古月家的林儿,回复@东方航空:那是最好的啦！
 ,2017-02-16,夜色下的弗洛伊德,期待
 ,2017-02-16,小屾山,#胡歌#胡机长
 ,2017-02-16,Dlyueer,@裔帆裔帆
 ,2017-02-16,一顾倾城2010,#最美好的胡歌##胡歌#期待
 ,2017-02-16,歌唱的咖啡豆,回复@东方航空:就酱 说定啦
 ,2017-02-16,爱上猫的茶,转发微博
 ,2017-02-16,爱神爱神爱神,胡歌 你太棒了
 ,2017-02-16,卧轩听雨的爱,#胡歌# 
 ,2017-02-16,黑白-遐想,期待大片
 ,2017-02-16,红尘观音奴,\/\/@古月哥欠-胡歌官网: #胡歌# 机长胡要登场了
 ,2017-02-16,手机用户6908,""","
 ,2017-02-16,手机用户6908,""","
 ,2017-02-16,小晴丶歌sunny,胡机长好看上天了
 ,2017-02-16,994625121_stone,#胡歌#东方航空，你们的胡机长帅成这个样子，好吗？
 ,2017-02-16,拔草种草菌,:-(
 ,2017-02-16,Crystal_鱼,十五都过了，东航还在卖关子好吧，我等
 ,2017-02-16,黄绿强迫症,@Carol_玥
 ,2017-02-16,欢歌笑语春暖花开,这么帅的机长，我喜欢！还有吗？
 ,2017-02-16,喵喵喵喵喵呜_喵星人,#胡歌#机长胡好苏成功买到24号东航的飞机票，到时候假装机长真的是胡先生
 ,2017-02-16,萌萌哒小新新QxQ,#胡歌#
 ,2017-02-16,江左盟6002版,#胡歌# 這麼帥 這麼好看的@胡歌 超級期待
 ,2017-02-16,hhhhj1111,期待机长胡
 ,2017-02-16,张先生的宇宙超级美少女,成片呢？！
 ,2017-02-16,凤城机,什么剧呢，几时播，好想看
 ,2017-02-16,溢暻璟,卧槽 老胡太帅了吧
 ,2017-02-16,caist993,求正片
 ,2017-02-16,毙灬,转发微博
 ,2017-02-16,MR-七七,(  )#胡歌#
 ,2017-02-16,卷心杨,Captain Hu
 ,2017-02-16,骑自行车去了,回复@CEN_HG:
 ,2017-02-16,骑自行车去了,回复@林从从零:
 ,2017-02-16,骑自行车去了,回复@林从从零:
 ,2017-02-16,骑自行车去了,回复@林从从零:期待！！！
 ,2017-02-16,永远的荔枝果冻,航班晚点时 会发胡歌哥的签名照吧？
 ,2017-02-16,骑自行车去了,回复@古月醉青风:
 ,2017-02-16,骑自行车去了,回复@古月醉青风:
 ,2017-02-16,骑自行车去了,回复@古月醉青风:
 ,2017-02-16,骑自行车去了,回复@sophylqy:好
 ,2017-02-16,安之若玊-185,回复@WANGFENGYEH:看不懂你评论加转发的幽默
 ,2017-02-16,唐希尔L,""","
 ,2017-02-16,_嘟嘟鸟_,#胡歌# 有气质有内涵的帅气机长胡\/\/@胡椒啤酒: #胡歌# 艾玛~东航有飞台湾吗嗷嗷
 ,2017-02-16,王品王品,我歌好帅
 ,2017-02-16,快点546,期待我的胡机长
 ,2017-02-16,宿川群,#胡歌# 我和机长胡有个约会！！！！就在前两天 14号！！！！
 ,2017-02-16,胖次胖次BBLA,第三张苏死我了@狗狗你快找到我
 ,2017-02-16,古月琼花,#胡歌#到底是什么样的约会，请尽快揭晓吧
 ,2017-02-16,杨二猫猫,#胡歌# 这么帅的机长 带我飞@胡歌
 ,2017-02-16,古月琼花,期待胡机长
 ,2017-02-16,del_vista,#胡歌# 期待胡机长大片上线 
 ,2017-02-16,JPG的Fan,转发微博
 ,2017-02-16,胡萌0920,胡机长
 ,2017-02-16,胡萌0920,回复@东方航空:一千集都看不够
 ,2017-02-16,古月萌喵,帅
 ,2017-02-16,古月萌喵,胡机长
 ,2017-02-16,任性的小嘴唇,好帅#胡歌# 
 ,2017-02-16,萌喵七鱼,制服诱惑啊
 ,2017-02-16,萌喵七鱼,胡机长
 ,2017-02-16,胡萌0920,胡机长带我飞
 ,2017-02-16,胡萌0920,期待正片！
 ,2017-02-16,鱼鱼夏,captain Hu 吗 又帅我一脸
 ,2017-02-16,辣椒爸爸等秋冬哥,#胡歌#
 ,2017-02-16,胡萌喵歌,刚看到
 ,2017-02-16,胡萌喵歌,啊啊啊啊啊啊啊啊啊啊啊啊啊啊
 ,2017-02-16,浮生若梦日日闲,厉害了，我的机长大胡歌！带我飞上蓝天！ 网页链接
 ,2017-02-16,胡析融,帅炸
 ,2017-02-16,凉茶熊顿顿hg,胡歌帅哭了
 ,2017-02-16,蒋程JC,假如进停机坪穿个反光背心，巡查时再把帽子摘了，这样会更真实点
 ,2017-02-16,轩轩_1213516,\/\/@sophylqy:#胡歌# 终于等到胡机长现身啦求胡老师以后拍部制服戏
 ,2017-02-16,阿银的甜甜甜食_HuGe_JamesM,好。。好帅。。。
 ,2017-02-16,凡事要坚持凡事需忍耐,\/\/@sophylqy:#胡歌# 终于等到胡机长现身啦求胡老师以后拍部制服戏
 ,2017-02-16,歌舍不下2015,要把老胡印在飞机上  让我们尽情地HC
 ,2017-02-16,Hu-Huei-Ping,[愛你][愛你][愛你][愛你][愛你]@胡歌 太蘇了～制服老大仍然帥氣有型！#胡歌# #胡歌超级话题#
 ,2017-02-16,馳騁的雙子,閒言碎語不多講 回國坐東航
 ,2017-02-16,古月嘟嘟喵,#胡歌#  @胡歌  好期待！！！！
 ,2017-02-16,骑单车的日子q,期待胡歌
 ,2017-02-16,xlyfighting,666
 ,2017-02-16,xlyfighting,帅
 ,2017-02-16,不茬儿,啊啊啊啊啊啊啊
 ,2017-02-16,红红qch,胡机长，太帅了
 ,2017-02-16,知刚无刚,胡机長又酷又帅，出行首选东航，坐胡机長的飞机去旅行！
 ,2017-02-16,暗灯号,今天是制服控
 ,2017-02-16,永远的李逍遥af,帅气
 ,2017-02-16,我愛小吃貨呀哈哈哈,啥时候放视频呀
 ,2017-02-16,Smile_Smile2,#胡歌#wow 胡机长
 ,2017-02-16,骑单车的日子j,十分期待
 ,2017-02-16,沧海1粟MT,这也不难，再考个驾驶执照呗！不是说话要去美国了嘛，在那考一个，然后驾驶着helicopter 飞跃尼亚加拉大瀑布...！胡椒们敢当乘客不？
 ,2017-02-16,薇怡ariel,胡机长
 ,2017-02-16,阳光透过小树丫,""","
 ,2017-02-16,竹子liao,#胡歌#
 ,2017-02-16,荷风叮当,强烈要求胡机长到各个分公司来巡视。
 ,2017-02-16,执手蔚蓝,我们胡歌真是怎么都帅啊
 ,2017-02-16,古月luna,500集都不够看
 ,2017-02-16,兜兜里De我,#胡歌# 哇，呀，哈，耶，以后首选东航
 ,2017-02-16,蔷薇Flower妹妹,那么帅气的机长不用坐飞机了
 ,2017-02-16,长歌万里sally,回复@东方航空:500集不够看啊
 ,2017-02-16,_YFyi,那以后绝对就选东方航空了
 ,2017-02-16,俏牛2016,#胡歌# 胡机长  制服太帅了
 ,2017-02-16,胡歌家猫猫1,#胡歌# 胡机长，帅爆了
 ,2017-02-16,wsl之不惑,胡机长制服诱惑啊
 ,2017-02-16,Hellottttjj,@夏祖贤
 ,2017-02-16,漠河十口月,""","
 ,2017-02-16,暗灯号,这是要珍藏的
 ,2017-02-16,Shyukyo,长得开始和金城武像了
 ,2017-02-16,书小呆HG,#胡歌##胡歌猎场#@胡歌 厉害了
 ,2017-02-16,惰性气体在XL,漂亮的人多了，为什么一定要迷你啊？因为#胡歌# 歌你重新定义了漂亮一词的内涵啊！人漂亮！行为漂亮！语言漂亮！做的事情更漂亮！更不要说那些一个个漂亮到点亮我们心灵和眼睛的角色！所以除了漂亮我找不到更贴切的词语！所以请让我真心的说一句：你真漂亮吧！@胡歌
 ,2017-02-16,挚爱歌歌萌萌哒,回复@sophylqy:哈哈哈500集
 ,2017-02-16,远远的暖3,快把宣传片放出来吧，我们帅帅的胡机长！
 ,2017-02-16,古月-菩提,回复@东方航空:500集的！好！好！好！希望博主言而有信。
 ,2017-02-16,__宁信别来无恙,回复@东方航空:我要关注你  我要盗图
 ,2017-02-16,__宁信别来无恙,#胡歌# 胡机长 终于等到你@胡歌
 ,2017-02-16,苏哥哥的串串,胡机长，好帅
 ,2017-02-16,长生果子圆,胡机长 大长腿 帅哥哥 请带带我
 ,2017-02-16,胡椒园里的黑胡椒,回复@sophylqy:多少集都看不够
 ,2017-02-16,水云斑驳,哈哈期待东航和胡歌强强联手~
 ,2017-02-16,我家老胡666,太帅了吧
 ,2017-02-16,声声不息0616,#胡歌#  请问胡机长飞哪个航线，要不每天来一次首都机场吧，候着您
 ,2017-02-16,胡椒啤酒,#胡歌# 艾玛~东航有飞台湾吗嗷嗷
 ,2017-02-16,清风竹影一点红,wow，我有一个飞行的梦！厉害啦我的机长@胡歌 
 ,2017-02-16,滚滚圆的镜子,胡机长带我飞
 ,2017-02-16,六六哒范伦铁诺斑大人,captain hu
 ,2017-02-16,自在飞花29,#胡歌#胡机长真帅
 ,2017-02-16,云在青澄漾,胡机长与我有个约会
 ,2017-02-16,小殊要抓紧阿p,期待
 ,2017-02-16,古月小方格,捂心口
 ,2017-02-16,等式-,#胡歌# 机长胡，制服歌，帅帅帅
 ,2017-02-16,李大锤mononoke,有这样的机长，我愿意天天守在飞机场
 ,2017-02-16,灭灭爱宅着201601,胡机长上线，东东，我不选你也不行呀。
 ,2017-02-16,哼哈吧啦,苏出天际#胡歌# 
 ,2017-02-16,BenedictBC,#胡歌#
 ,2017-02-16,名字这么烦滴,@胤小四的海的回忆
 ,2017-02-16,辣椒酱Vera-Q,要出来了么？？
 ,2017-02-16,古月蓝_志同学i,#胡歌#苏苏苏 网页链接
 ,2017-02-16,老胡怀里的猫咪,求具体日期
 ,2017-02-16,呆萌痴傻的胡椒冬,#胡歌##最美好的胡歌# 东东航，你要搞大事情哦，好帅，期待期待超级期待 网页链接
 ,2017-02-16,胡歌乱我心,#胡歌# 我的胡机长，真帅！
 ,2017-02-16,Pan7y_USS蘑菇夹心派,看到原po的动图都压到脸上一片等高线我就放心了【喂  总得给粉留点生存空间……最近一直觉得要我何用\/\/@秋生doubleOseven: 要多约&amp;常约！\/\/@DoubleStephen_冰糖葫芦: 求投喂更多机长胡！！！
 ,2017-02-16,古月云歌,#胡歌# 帅不可挡
 ,2017-02-16,花叶两相生,#胡歌#胡机长
 ,2017-02-16,五环三萜,回复@刺刺刺茨:胡歌铁粉啊
 ,2017-02-16,爱我胡帅-穆奇,#胡歌#像一次看个够 又想细水长流
 ,2017-02-16,lunacancer,captain hu
 ,2017-02-16,是小土豆呀i,啊哈啊～啊哈啊～西湖美景三月天呐…… 我可能已经疯了
 ,2017-02-16,木青海蓝,\/\/@sophylqy：#胡歌# 终于等到胡机长现身啦求胡老师以后拍部制服戏
 ,2017-02-16,木木妞儿不上岸天理难容,终于等到啦#胡歌##胡歌猎场#@胡歌
 ,2017-02-16,狐狸要减肥,要真是老胡的机长，从此首选是东航
 ,2017-02-16,古月云深,#胡歌# 虎克机长 带我远航
 ,2017-02-16,神奇橘子,#胡歌#帅帅的胡机长
 ,2017-02-16,ooo宇宙无敌第一机智ooo,@KEVIN-DZH 好帅啊
 ,2017-02-16,随心随感而来,着急！！！
 ,2017-02-16,记忆中的那棵白桦树,""","
 ,2017-02-16,88又长久,天呐 制服诱惑 帅！帅 帅！！
 ,2017-02-16,宣纸未染,胡机长帅炸
 ,2017-02-16,胡歌是最好的,#胡歌# #胡歌猎场#
 ,2017-02-16,胡歌是最好的,#胡歌#
 ,2017-02-16,兮尔月,加油
 ,2017-02-16,永远的荔枝果冻,回复@东方航空:不好 太少
 ,2017-02-16,小猫菲菲18,胡机长
 ,2017-02-16,木青海蓝,#胡歌# 胡歌老师出一套制服写真吧
 ,2017-02-16,那个逗比小朋友,胡歌 胡机长
 ,2017-02-16,看透云,#胡歌# 已被帅晕，胡椒求偶遇机长胡
 ,2017-02-16,没有人比我更懂你0920,#胡歌##最美好的胡歌#啊啊啊啊啊啊啊啊啊啊啊！不好意思我只会尖叫了
 ,2017-02-16,蝶舞芳菲2012,#胡歌#最帅机长的官方大片终于要来了
 ,2017-02-16,在秋冬季盛开,今天才看到，情人节都过两天了来部机长的剧吧，500集那种，来呀来呀#胡歌#
 ,2017-02-16,沓嶂,啊啊啊啊啊胡歌好帅
 ,2017-02-16,古月杨阳,老胡好帅 出门就选东方航空
 ,2017-02-16,她看起来有点饱,#胡歌# 机长胡带我飞
 ,2017-02-16,李子璇给我出道_,打算一天放一点粮是吧
 ,2017-02-16,古月_LHY,#胡歌# 真相啥时候公布呢
 ,2017-02-16,温暖如歌-,好帅好苏好撩
 ,2017-02-16,陌漓ice,#胡歌#
 ,2017-02-16,四月草包,老胡老胡#胡歌#  #胡歌猎场#
 ,2017-02-16,神魔井-陶仁,@hkcmdjeksndbdhd
 ,2017-02-16,央草如卿不发财天理难容,#胡歌#  啥啥啥  快出来了  我真的没有等这个等很久 
 ,2017-02-16,味道雨歌,#胡歌#歌歌 帶我一起飛
 ,2017-02-16,hgmcs,回复@逗你玩喜欢吗:嗯嗯，这个可以有！#胡歌# #胡歌2017新的征程# #中国电视剧品质盛典# @胡歌 加油！等你不会变
 ,2017-02-16,在斯卡保罗集市买花,脸和身材都是一级棒噢！
 ,2017-02-16,thorn_Hugo,制服诱惑
 ,2017-02-16,手机用户6908,""","
 ,2017-02-16,歌羽兴,胡歌哥
 ,2017-02-16,SSLY165,#胡歌# 赶快放出来吧
 ,2017-02-16,古月飏,#胡歌#期待大片
 ,2017-02-16,水立方的竹子,#胡歌#
 ,2017-02-16,古月弓长张,#胡歌# 厉害了我的歌
 ,2017-02-16,天空已蓝hugh,胡机长好，胡机长好帅
 ,2017-02-16,Alan楚True,记得让他穿反光马甲
 ,2017-02-16,zhoujing4551_happy,#胡歌# 胡机长制服好帅
 ,2017-02-16,Bornfree_14,@_Regeneration__ 受不了啦，我胡好帅
 ,2017-02-16,鲁法清,#胡歌##胡歌猎场##胡歌我们等你回来#
 ,2017-02-16,Nev-er差一点点锝小姐姐,回复@东方航空:1000集，不能再少了
 ,2017-02-16,微笑小白兔,很期待这个约会哦
 ,2017-02-16,明日又天涯Huge,胡机长带我飞
 ,2017-02-16,Stephen槑槑,captain hu
 ,2017-02-16,tintin2199,""","
 ,2017-02-16,林月如想火辣辣,#胡歌##胡歌猎场##胡歌我们等你回来#@胡歌
 ,2017-02-16,古月猫G,胡机长好帅
 ,2017-02-16,热爱毛毛球的小蜜蜂,拍一部冲上云霄吧
 ,2017-02-16,曾曾不思议,太帅了！\/\/@东航官网: 胡歌上演『制服歌』，男神和东航会有什么样的约会呢？
 ,2017-02-16,SSLY165,#胡歌# 帅
 ,2017-02-16,i高七,东航形象代言人
 ,2017-02-16,阿木阿木爱吃奶糖,#胡歌#    厉害啦我的胡机长
 ,2017-02-16,安静守护歌,回复@柳丁分我一半:歌、椒和东航都国际范，我得去学英语了
 ,2017-02-16,JenniferSalvatore,胡机长很帅，我要考虑以后多坐东航了
 ,2017-02-16,皮叔竹2007,#胡歌##胡歌猎场##胡歌我们等你回来#@胡歌
 ,2017-02-16,啊小留白,制服诱惑，哈哈哈哈
 ,2017-02-16,安静守护歌,回复@sophylqy:怎么都看不够，多少集都不够看
 ,2017-02-16,苏逸梵JASMINE,#胡歌暂别影视圈# 沉淀
 ,2017-02-16,费羿饮,#胡歌##胡歌猎场##胡歌我们等你回来#@胡歌
 ,2017-02-16,手机用户6908,""","
 ,2017-02-16,李问傅1995,#胡歌##胡歌猎场##胡歌我们等你回来#@胡歌
 ,2017-02-16,自娱自乐dhc,我的天，别拦着我，我要去坐这班航班，快告诉我航班号。\/\/@-哪胡不开提哪胡-:  \/\/@古月哥欠-胡歌官网:#胡歌# 机长胡要登场了
